ts,step,endpoint,latency_ms,status,ok
1789194517.527,10,health,2.6,200,1
1789194517.531,10,search,158.2,200,1
1789194517.536,10,login,48.5,200,1
1789194517.539,10,health,2.5,200,1
1789194517.543,10,login,51.2,200,1
1789194517.546,10,health,2.6,200,1
1789194517.554,10,login,52.5,200,1
1789194517.558,10,login,54.9,200,1
1789194517.56,10,health,5.3,200,1
1789194517.561,10,health,3.6,200,1
1789194517.57,10,login,54.7,200,1
1789194517.57,10,login,58.4,200,1
1789194517.574,10,health,3.5,200,1
1789194517.575,10,health,4.0,200,1
1789194517.589,10,orders,243.8,200,1
1789194517.597,10,login,65.5,200,1
1789194517.6,10,health,2.6,200,1
1789194517.69,10,orders,252.3,200,1
1789194517.715,10,search,126.2,200,1
1789194517.742,10,orders,214.9,200,1
1789194517.762,10,orders,202.7,200,1
1789194517.765,10,login,50.4,200,1
1789194517.768,10,health,2.8,200,1
1789194517.775,10,orders,213.9,200,1
1789194517.783,10,orders,244.0,200,1
1789194517.792,10,orders,246.2,200,1
1789194517.801,10,orders,226.2,200,1
1789194517.813,10,orders,239.1,200,1
1789194517.825,10,orders,225.7,200,1
1789194517.885,10,search,195.6,200,1
1789194517.932,10,login,46.4,200,1
1789194517.935,10,health,2.5,200,1
1789194517.943,10,search,200.7,200,1
1789194517.945,10,search,181.5,200,1
1789194517.957,10,search,173.8,200,1
1789194517.958,10,search,182.6,200,1
1789194517.964,10,search,163.7,200,1
1789194517.971,10,search,145.6,200,1
1789194517.974,10,search,160.6,200,1
1789194517.979,10,search,187.0,200,1
1789194518.005,10,login,60.8,200,1
1789194518.008,10,health,3.0,200,1
1789194518.011,10,login,67.6,200,1
1789194518.013,10,health,2.6,200,1
1789194518.022,10,login,65.4,200,1
1789194518.029,10,login,64.7,200,1
1789194518.035,10,login,61.3,200,1
1789194518.038,10,health,3.1,200,1
1789194518.038,10,health,16.1,200,1
1789194518.042,10,login,84.2,200,1
1789194518.044,10,login,65.7,200,1
1789194518.045,10,health,2.8,200,1
1789194518.048,10,health,3.8,200,1
1789194518.054,10,health,24.4,200,1
1789194518.066,10,orders,297.2,200,1
1789194518.071,10,login,99.6,200,1
1789194518.074,10,health,3.0,200,1
1789194518.2,10,orders,265.3,200,1
1789194518.218,10,search,152.9,200,1
1789194518.262,10,orders,249.0,200,1
1789194518.27,10,orders,262.3,200,1
1789194518.274,10,login,55.8,200,1
1789194518.286,10,health,12.3,200,1
1789194518.29,10,orders,252.9,200,1
1789194518.298,10,orders,260.0,200,1
1789194518.302,10,orders,228.9,200,1
1789194518.308,10,orders,263.5,200,1
1789194518.313,10,orders,259.5,200,1
1789194518.325,10,orders,277.9,200,1
1789194518.378,10,search,177.7,200,1
1789194518.426,10,login,48.1,200,1
1789194518.429,10,health,3.1,200,1
1789194518.44,10,search,177.9,200,1
1789194518.443,10,search,172.7,200,1
1789194518.463,10,search,160.0,200,1
1789194518.468,10,search,159.0,200,1
1789194518.469,10,search,142.6,200,1
1789194518.474,10,search,175.1,200,1
1789194518.48,10,search,188.8,200,1
1789194518.482,10,search,168.1,200,1
1789194518.489,10,login,49.1,200,1
1789194518.492,10,health,2.9,200,1
1789194518.496,10,login,52.6,200,1
1789194518.512,10,login,43.8,200,1
1789194518.514,10,health,2.6,200,1
1789194518.517,10,login,48.5,200,1
1789194518.52,10,health,24.9,200,1
1789194518.524,10,login,50.9,200,1
1789194518.527,10,health,2.8,200,1
1789194518.529,10,login,49.4,200,1
1789194518.537,10,health,20.1,200,1
1789194518.54,10,login,77.8,200,1
1789194518.542,10,health,2.0,200,1
1789194518.546,10,orders,260.2,200,1
1789194518.551,10,health,22.1,200,1
1789194518.564,10,login,82.9,200,1
1789194518.583,10,health,18.6,200,1
1789194518.639,10,orders,210.2,200,1
1789194518.678,10,search,131.3,200,1
1789194518.717,10,orders,225.4,200,1
1789194518.727,10,login,49.0,200,1
1789194518.73,10,health,2.2,200,1
1789194518.738,10,orders,223.2,200,1
1789194518.744,10,orders,216.9,200,1
1789194518.754,10,orders,233.2,200,1
1789194518.763,10,orders,225.6,200,1
1789194518.772,10,orders,221.1,200,1
1789194518.794,10,orders,251.0,200,1
1789194518.804,10,search,165.0,200,1
1789194518.816,10,orders,232.9,200,1
1789194518.848,10,login,43.5,200,1
1789194518.85,10,health,2.4,200,1
1789194518.876,10,search,159.0,200,1
1789194518.891,10,search,147.5,200,1
1789194518.895,10,search,157.1,200,1
1789194518.904,10,search,140.8,200,1
1789194518.913,10,search,158.4,200,1
1789194518.929,10,search,156.6,200,1
1789194518.933,10,login,56.6,200,1
1789194518.935,10,health,2.0,200,1
1789194518.941,10,login,45.9,200,1
1789194518.943,10,health,2.2,200,1
1789194518.947,10,login,55.7,200,1
1789194518.95,10,health,2.4,200,1
1789194518.954,10,login,50.0,200,1
1789194518.955,10,search,138.5,200,1
1789194518.957,10,search,163.7,200,1
1789194518.968,10,health,14.5,200,1
1789194518.975,10,orders,245.5,200,1
1789194518.985,10,login,56.1,200,1
1789194518.987,10,health,2.5,200,1
1789194518.993,10,login,80.5,200,1
1789194518.995,10,health,2.5,200,1
1789194519.013,10,login,55.7,200,1
1789194519.016,10,health,2.8,200,1
1789194519.03,10,login,75.3,200,1
1789194519.045,10,health,15.0,200,1
1789194519.066,10,orders,215.7,200,1
1789194519.133,10,search,157.9,200,1
1789194519.158,10,orders,215.5,200,1
1789194519.166,10,orders,216.9,200,1
1789194519.173,10,orders,237.6,200,1
1789194519.189,10,orders,220.9,200,1
1789194519.195,10,login,62.4,200,1
1789194519.198,10,health,2.5,200,1
1789194519.21,10,orders,222.1,200,1
1789194519.217,10,orders,221.0,200,1
1789194519.229,10,orders,213.6,200,1
1789194519.235,10,search,169.4,200,1
1789194519.265,10,orders,220.7,200,1
1789194519.289,10,login,52.9,200,1
1789194519.291,10,health,2.8,200,1
1789194519.328,10,search,169.3,200,1
1789194519.34,10,search,167.3,200,1
1789194519.353,10,search,163.2,200,1
1789194519.353,10,search,186.3,200,1
1789194519.369,10,search,158.9,200,1
1789194519.374,10,login,46.5,200,1
1789194519.377,10,health,2.8,200,1
1789194519.381,10,search,165.1,200,1
1789194519.388,10,search,159.4,200,1
1789194519.394,10,login,53.7,200,1
1789194519.396,10,health,2.3,200,1
1789194519.411,10,login,58.1,200,1
1789194519.412,10,login,59.2,200,1
1789194519.413,10,health,2.6,200,1
1789194519.415,10,health,2.8,200,1
1789194519.437,10,login,68.7,200,1
1789194519.44,10,login,57.8,200,1
1789194519.447,10,orders,249.1,200,1
1789194519.45,10,login,61.4,200,1
1789194519.453,10,health,3.0,200,1
1789194519.462,10,health,22.5,200,1
1789194519.463,10,health,25.4,200,1
1789194519.474,10,search,208.0,200,1
1789194519.522,10,login,48.2,200,1
1789194519.527,10,orders,235.5,200,1
1789194519.529,10,health,6.4,200,1
1789194519.588,10,search,141.1,200,1
1789194519.62,10,orders,243.2,200,1
1789194519.64,10,orders,243.8,200,1
1789194519.647,10,login,59.4,200,1
1789194519.658,10,orders,244.5,200,1
1789194519.665,10,orders,249.1,200,1
1789194519.667,10,health,19.2,200,1
1789194519.686,10,search,159.9,200,1
1789194519.704,10,orders,249.9,200,1
1789194519.709,10,orders,245.8,200,1
1789194519.72,10,orders,258.2,200,1
1789194519.739,10,login,52.3,200,1
1789194519.759,10,health,19.9,200,1
1789194519.773,10,search,153.5,200,1
1789194519.785,10,orders,256.5,200,1
1789194519.804,10,search,163.5,200,1
1789194519.812,10,search,147.5,200,1
1789194519.814,10,search,156.5,200,1
1789194519.835,10,login,61.2,200,1
1789194519.838,10,health,2.3,200,1
1789194519.842,10,search,139.5,200,1
1789194519.849,10,login,45.7,200,1
1789194519.85,10,search,141.4,200,1
1789194519.853,10,health,3.9,200,1
1789194519.862,10,login,50.5,200,1
1789194519.865,10,login,51.5,200,1
1789194519.866,10,health,4.4,200,1
1789194519.869,10,health,2.8,200,1
1789194519.881,10,login,38.7,200,1
1789194519.884,10,search,163.6,200,1
1789194519.885,10,health,3.3,200,1
1789194519.901,10,orders,234.4,200,1
1789194519.908,10,login,58.2,200,1
1789194519.911,10,health,2.5,200,1
1789194519.933,10,login,49.3,200,1
1789194519.935,10,health,2.4,200,1
1789194519.94,10,search,155.4,200,1
1789194519.976,10,orders,217.4,200,1
1789194520.005,10,login,64.8,200,1
1789194520.007,10,health,2.4,200,1
1789194520.03,10,search,129.3,200,1
1789194520.05,10,login,19.3,200,1
1789194520.059,10,orders,123.2,200,1
1789194520.062,10,health,12.2,200,1
1789194520.076,10,orders,238.8,200,1
1789194520.124,10,orders,256.0,200,1
1789194520.142,10,orders,275.5,200,1
1789194520.155,10,orders,269.8,200,1
1789194520.166,10,search,189.9,200,1
1789194520.178,10,orders,266.5,200,1
1789194520.189,10,orders,335.8,200,1
1789194520.229,10,login,62.4,200,1
1789194520.246,10,health,17.3,200,1
1789194520.262,10,search,202.6,200,1
1789194520.272,10,orders,264.8,200,1
1789194520.278,10,search,201.8,200,1
1789194520.299,10,search,175.2,200,1
1789194520.308,10,search,165.9,200,1
1789194520.32,10,login,58.3,200,1
1789194520.321,10,search,166.4,200,1
1789194520.323,10,health,3.3,200,1
1789194520.327,10,login,49.2,200,1
1789194520.329,10,health,2.4,200,1
1789194520.331,10,search,141.9,200,1
1789194520.34,10,search,162.1,200,1
1789194520.35,10,login,49.8,200,1
1789194520.356,10,orders,293.1,200,1
1789194520.357,10,health,6.6,200,1
1789194520.364,10,login,55.6,200,1
1789194520.366,10,health,2.3,200,1
1789194520.392,10,login,52.4,200,1
1789194520.393,10,login,72.4,200,1
1789194520.395,10,health,3.4,200,1
1789194520.397,10,health,3.6,200,1
1789194520.404,10,login,73.9,200,1
1789194520.408,10,health,2.5,200,1
1789194520.423,10,search,149.9,200,1
1789194520.464,10,login,41.2,200,1
1789194520.466,10,health,2.5,200,1
1789194520.472,10,orders,226.3,200,1
1789194520.496,10,search,140.6,200,1
1789194520.536,10,login,39.5,200,1
1789194520.538,10,health,2.9,200,1
1789194520.553,10,orders,223.2,200,1
1789194520.557,10,orders,234.2,200,1
1789194520.583,10,orders,227.2,200,1
1789194520.59,10,orders,224.4,200,1
1789194520.622,10,search,149.5,200,1
1789194520.629,10,orders,231.8,200,1
1789194520.64,10,orders,233.2,200,1
1789194520.654,10,orders,258.4,200,1
1789194520.685,10,login,62.8,200,1
1789194520.687,10,health,2.3,200,1
1789194520.725,10,search,167.8,200,1
1789194520.734,10,search,180.6,200,1
1789194520.743,10,orders,277.3,200,1
1789194520.758,10,search,173.6,200,1
1789194520.762,10,search,171.7,200,1
1789194520.782,10,login,56.6,200,1
1789194520.784,10,health,2.3,200,1
1789194520.793,10,login,60.1,200,1
1789194520.795,10,health,2.2,200,1
1789194520.8,10,search,171.6,200,1
1789194520.807,10,search,166.4,200,1
1789194520.807,10,search,153.7,200,1
1789194520.813,10,login,56.0,200,1
1789194520.817,10,health,3.4,200,1
1789194520.819,10,login,56.3,200,1
1789194520.827,10,orders,288.1,200,1
1789194520.834,10,health,15.1,200,1
1789194520.864,10,login,63.7,200,1
1789194520.867,10,health,2.9,200,1
1789194520.889,10,login,81.0,200,1
1789194520.896,10,login,88.7,200,1
1789194520.898,10,health,2.2,200,1
1789194520.91,10,search,166.3,200,1
1789194520.91,10,health,21.3,200,1
1789194520.941,10,orders,254.6,200,1
1789194520.976,10,login,66.3,200,1
1789194520.978,10,health,3.0,200,1
1789194520.987,10,search,160.8,200,1
1789194521.029,10,orders,244.9,200,1
1789194521.039,10,login,51.6,200,1
1789194521.047,10,orders,251.4,200,1
1789194521.066,10,health,27.1,200,1
1789194521.072,10,orders,254.8,200,1
1789194521.087,10,orders,253.0,200,1
1789194521.105,10,search,163.3,200,1
1789194521.142,10,orders,243.6,200,1
1789194521.146,10,orders,278.8,200,1
1789194521.157,10,orders,246.4,200,1
1789194521.186,10,login,80.7,200,1
1789194521.207,10,health,21.2,200,1
1789194521.209,10,search,161.7,200,1
1789194521.213,10,search,184.4,200,1
1789194521.224,10,orders,245.0,200,1
1789194521.231,10,search,159.2,200,1
1789194521.245,10,search,158.5,200,1
1789194521.255,10,login,45.7,200,1
1789194521.258,10,health,2.5,200,1
1789194521.281,10,login,66.8,200,1
1789194521.285,10,health,3.7,200,1
1789194521.291,10,login,45.3,200,1
1789194521.292,10,search,149.6,200,1
1789194521.294,10,health,3.7,200,1
1789194521.298,10,search,151.6,200,1
1789194521.302,10,login,71.3,200,1
1789194521.303,10,search,146.6,200,1
1789194521.304,10,health,2.6,200,1
1789194521.314,10,orders,247.7,200,1
1789194521.343,10,login,51.8,200,1
1789194521.346,10,health,3.0,200,1
1789194521.352,10,login,53.7,200,1
1789194521.354,10,health,2.5,200,1
1789194521.359,10,login,56.6,200,1
1789194521.375,10,health,15.0,200,1
1789194521.384,10,search,159.1,200,1
1789194521.428,10,orders,221.0,200,1
1789194521.43,10,login,46.9,200,1
1789194521.432,10,health,2.6,200,1
1789194521.463,10,search,149.0,200,1
1789194521.477,10,orders,219.5,200,1
1789194521.512,10,orders,228.1,200,1
1789194521.523,10,orders,229.0,200,1
1789194521.526,10,login,62.4,200,1
1789194521.528,10,health,2.2,200,1
1789194521.562,10,orders,256.7,200,1
1789194521.577,10,orders,230.3,200,1
1789194521.582,10,orders,227.4,200,1
1789194521.588,10,search,160.0,200,1
1789194521.619,10,orders,244.6,200,1
1789194521.635,10,search,157.8,200,1
1789194521.638,10,login,49.7,200,1
1789194521.656,10,health,18.2,200,1
1789194521.669,10,search,156.5,200,1
1789194521.679,10,orders,245.9,200,1
1789194521.684,10,login,49.4,200,1
1789194521.698,10,search,174.6,200,1
1789194521.703,10,health,18.8,200,1
1789194521.712,10,search,150.7,200,1
1789194521.716,10,login,46.9,200,1
1789194521.718,10,health,2.3,200,1
1789194521.722,10,search,145.9,200,1
1789194521.727,10,search,145.2,200,1
1789194521.748,10,orders,220.3,200,1
1789194521.76,10,search,140.7,200,1
1789194521.766,10,login,54.0,200,1
1789194521.769,10,health,3.1,200,1
1789194521.777,10,login,79.5,200,1
1789194521.781,10,health,3.8,200,1
1789194521.782,10,login,59.4,200,1
1789194521.785,10,health,3.5,200,1
1789194521.789,10,login,62.4,200,1
1789194521.792,10,health,2.9,200,1
1789194521.821,10,login,60.6,200,1
1789194521.823,10,health,2.7,200,1
1789194521.855,10,search,175.9,200,1
1789194521.876,10,orders,220.3,200,1
1789194521.901,10,login,46.2,200,1
1789194521.903,10,health,2.7,200,1
1789194521.92,10,search,171.3,200,1
1789194521.941,10,orders,222.9,200,1
1789194521.948,10,orders,244.0,200,1
1789194521.973,10,login,53.9,200,1
1789194521.976,10,health,2.8,200,1
1789194521.986,10,orders,216.4,200,1
1789194522.004,10,orders,212.2,200,1
1789194522.008,10,orders,222.8,200,1
1789194522.024,10,orders,242.4,200,1
1789194522.035,10,search,158.7,200,1
1789194522.048,10,orders,224.7,200,1
1789194522.095,10,search,153.9,200,1
1789194522.101,10,search,153.9,200,1
1789194522.106,10,login,70.9,200,1
1789194522.109,10,health,2.6,200,1
1789194522.127,10,orders,222.5,200,1
1789194522.145,10,search,159.6,200,1
1789194522.153,10,login,57.6,200,1
1789194522.155,10,health,2.7,200,1
1789194522.169,10,search,164.7,200,1
1789194522.17,10,search,162.1,200,1
1789194522.175,10,search,151.4,200,1
1789194522.18,10,login,79.2,200,1
1789194522.182,10,health,2.2,200,1
1789194522.203,10,login,58.5,200,1
1789194522.218,10,login,48.2,200,1
1789194522.223,10,login,54.1,200,1
1789194522.225,10,health,2.3,200,1
1789194522.229,10,health,25.4,200,1
1789194522.237,10,orders,261.0,200,1
1789194522.241,10,search,193.3,200,1
1789194522.245,10,health,27.0,200,1
1789194522.258,10,login,83.6,200,1
1789194522.261,10,health,2.4,200,1
1789194522.295,10,login,53.3,200,1
1789194522.297,10,health,2.6,200,1
1789194522.303,10,search,177.1,200,1
1789194522.35,10,orders,241.6,200,1
1789194522.356,10,login,52.0,200,1
1789194522.358,10,health,2.6,200,1
1789194522.406,10,orders,251.2,200,1
1789194522.407,10,search,170.2,200,1
1789194522.454,10,orders,271.8,200,1
1789194522.482,10,orders,256.2,200,1
1789194522.487,10,orders,241.6,200,1
1789194522.492,10,login,84.8,200,1
1789194522.496,10,health,4.0,200,1
1789194522.509,10,orders,279.5,200,1
1789194522.515,10,search,164.9,200,1
1789194522.524,10,orders,263.1,200,1
1789194522.562,10,orders,264.0,200,1
1789194522.571,10,login,56.5,200,1
1789194522.574,10,health,2.9,200,1
1789194522.581,10,search,175.2,200,1
1789194522.598,10,orders,240.9,200,1
1789194522.63,10,login,49.0,200,1
1789194522.633,10,health,2.5,200,1
1789194522.638,10,search,184.2,200,1
1789194522.649,10,search,167.4,200,1
1789194522.659,10,search,171.5,200,1
1789194522.665,10,search,155.9,200,1
1789194522.673,10,search,148.2,200,1
1789194522.684,10,login,45.8,200,1
1789194522.686,10,health,2.2,200,1
1789194522.705,10,search,143.0,200,1
1789194522.711,10,login,52.5,200,1
1789194522.715,10,health,3.7,200,1
1789194522.722,10,login,57.6,200,1
1789194522.726,10,health,3.8,200,1
1789194522.73,10,login,81.4,200,1
1789194522.746,10,health,15.2,200,1
1789194522.757,10,orders,260.8,200,1
1789194522.767,10,login,93.8,200,1
1789194522.769,10,health,3.0,200,1
1789194522.774,10,login,69.5,200,1
1789194522.777,10,health,2.7,200,1
1789194522.803,10,search,204.0,200,1
1789194522.822,10,orders,247.6,200,1
1789194522.851,10,login,47.3,200,1
1789194522.854,10,health,3.5,200,1
1789194522.878,10,orders,244.4,200,1
1789194522.913,10,search,155.6,200,1
1789194522.922,10,orders,235.6,200,1
1789194522.947,10,orders,220.9,200,1
1789194522.957,10,orders,242.0,200,1
1789194522.963,10,search,140.9,200,1
1789194522.974,10,login,61.2,200,1
1789194522.978,10,orders,232.4,200,1
1789194522.981,10,health,6.7,200,1
1789194522.998,10,orders,220.3,200,1
1789194523.016,10,orders,245.7,200,1
1789194523.031,10,login,67.0,200,1
1789194523.033,10,health,2.3,200,1
1789194523.069,10,search,190.6,200,1
1789194523.098,10,orders,243.4,200,1
1789194523.103,10,search,180.1,200,1
1789194523.121,10,search,173.4,200,1
1789194523.127,10,search,169.6,200,1
1789194523.137,10,login,67.9,200,1
1789194523.137,10,search,158.2,200,1
1789194523.141,10,health,4.1,200,1
1789194523.149,10,search,151.2,200,1
1789194523.154,10,login,51.4,200,1
1789194523.157,10,health,2.9,200,1
1789194523.163,10,search,147.8,200,1
1789194523.173,10,login,51.4,200,1
1789194523.175,10,health,2.8,200,1
1789194523.183,10,login,56.9,200,1
1789194523.186,10,health,3.0,200,1
1789194523.194,10,login,57.4,200,1
1789194523.197,10,health,2.9,200,1
1789194523.206,10,login,57.9,200,1
1789194523.209,10,health,2.6,200,1
1789194523.217,10,login,54.4,200,1
1789194523.219,10,health,2.2,200,1
1789194523.226,10,orders,245.7,200,1
1789194523.246,10,search,149.5,200,1
1789194523.255,10,orders,223.2,200,1
1789194523.292,10,login,45.1,200,1
1789194523.294,10,health,2.6,200,1
1789194523.363,10,orders,222.5,200,1
1789194523.38,10,orders,222.5,200,1
1789194523.383,10,search,156.3,200,1
1789194523.387,10,search,130.9,200,1
1789194523.407,10,orders,219.9,200,1
1789194523.413,10,orders,237.5,200,1
1789194523.425,10,orders,227.5,200,1
1789194523.435,10,orders,226.3,200,1
1789194523.449,10,login,62.8,200,1
1789194523.452,10,health,2.7,200,1
1789194523.453,10,login,71.0,200,1
1789194523.456,10,health,2.3,200,1
1789194523.478,10,orders,258.5,200,1
1789194523.521,10,orders,226.3,200,1
1789194523.532,10,search,169.8,200,1
1789194523.537,10,search,158.3,200,1
1789194523.563,10,search,150.3,200,1
1789194523.571,10,search,165.1,200,1
1789194523.576,10,search,139.9,200,1
1789194523.581,10,login,42.6,200,1
1789194523.584,10,health,2.7,200,1
1789194523.587,10,search,162.7,200,1
1789194523.6,10,login,67.6,200,1
1789194523.603,10,health,3.2,200,1
1789194523.617,10,login,54.8,200,1
1789194523.62,10,health,2.4,200,1
1789194523.624,10,search,145.9,200,1
1789194523.632,10,login,60.2,200,1
1789194523.635,10,health,3.5,200,1
1789194523.652,10,login,76.6,200,1
1789194523.653,10,login,65.8,200,1
1789194523.656,10,health,3.5,200,1
1789194523.658,10,health,4.7,200,1
